time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-02-04 16:00:00,10.9,5.8,71.0,0.0,,140.0,9.4,,1010.6,,
2021-02-04 17:00:00,10.4,6.4,76.0,0.0,,130.0,7.6,,1010.7,,
2021-02-04 18:00:00,10.6,6.5,76.0,0.0,,160.0,11.2,,1010.9,,
2021-02-04 19:00:00,10.6,6.7,77.0,0.0,,170.0,9.4,,1010.7,,
2021-02-04 20:00:00,9.7,6.4,80.0,0.0,,170.0,11.2,,1010.2,,
2021-02-04 21:00:00,9.0,6.3,83.0,0.0,,170.0,5.4,,1010.4,,
2021-02-04 22:00:00,8.8,6.4,85.0,0.0,,190.0,5.4,,1010.6,,
2021-02-04 23:00:00,7.7,5.5,86.0,0.0,,160.0,3.6,,1010.8,,
2021-02-05 00:00:00,7.2,5.3,88.0,0.0,,190.0,3.6,,1011.1,,
2021-02-05 01:00:00,7.2,6.1,93.0,0.0,,200.0,5.4,,1011.0,,
2021-02-05 02:00:00,7.5,6.4,93.0,0.0,,210.0,5.4,,1010.8,,
2021-02-05 03:00:00,7.7,6.6,93.0,0.1,,200.0,7.6,,1011.0,,
2021-02-05 04:00:00,7.8,6.7,93.0,0.0,,190.0,9.4,,1010.9,,
2021-02-05 05:00:00,8.0,6.9,93.0,0.0,,220.0,9.4,,1011.1,,
2021-02-05 06:00:00,8.2,7.1,93.0,0.0,,200.0,11.2,,1011.3,,
2021-02-05 07:00:00,8.4,7.0,91.0,0.0,,250.0,11.2,,1011.9,,
2021-02-05 08:00:00,8.2,6.8,91.0,,,230.0,9.4,,1012.3,,
2021-02-05 09:00:00,8.5,6.6,88.0,0.0,,270.0,13.0,,1013.1,,
2021-02-05 10:00:00,8.9,6.5,85.0,0.0,,270.0,7.6,,1013.2,,
2021-02-05 11:00:00,9.6,6.3,80.0,0.0,,200.0,1.8,,1013.3,,
2021-02-05 12:00:00,11.9,6.4,69.0,0.0,,250.0,11.2,,1012.3,,
2021-02-05 13:00:00,11.8,6.7,71.0,0.0,,230.0,9.4,,1012.1,,
2021-02-05 14:00:00,11.6,6.9,73.0,0.0,,210.0,7.6,,1011.3,,
2021-02-05 15:00:00,11.8,6.7,71.0,0.0,,180.0,7.6,,1011.1,,
2021-02-05 16:00:00,11.5,6.4,71.0,0.0,,200.0,5.4,,1011.0,,
2021-02-05 17:00:00,10.9,6.1,72.0,0.0,,200.0,5.4,,1010.9,,
2021-02-05 18:00:00,10.8,6.4,74.0,0.0,,160.0,7.6,,1010.3,,
2021-02-05 19:00:00,10.6,6.5,76.0,0.0,,140.0,7.6,,1009.9,,
2021-02-05 20:00:00,10.4,6.5,77.0,0.0,,160.0,9.4,,1010.2,,
2021-02-05 21:00:00,10.0,6.7,80.0,0.0,,150.0,5.4,,1009.9,,
2021-02-05 22:00:00,9.8,7.1,83.0,,,150.0,5.4,,1009.6,,
2021-02-05 23:00:00,9.5,7.3,86.0,0.2,,150.0,5.4,,1009.8,,
2021-02-06 00:00:00,9.2,7.5,89.0,0.3,,160.0,5.4,,1009.6,,
2021-02-06 01:00:00,8.9,7.3,90.0,0.2,,170.0,3.6,,1009.5,,
2021-02-06 02:00:00,8.6,7.1,90.0,0.8,,130.0,5.4,,1009.1,,
2021-02-06 03:00:00,8.4,7.0,91.0,0.2,,110.0,5.4,,1008.0,,
2021-02-06 04:00:00,7.9,6.4,90.0,,,50.0,5.4,,1007.6,,
2021-02-06 05:00:00,7.8,6.1,89.0,,,40.0,5.4,,1007.2,,
2021-02-06 06:00:00,8.0,6.5,90.0,0.9,,50.0,7.6,,1006.8,,
2021-02-06 07:00:00,8.1,6.7,91.0,0.2,,30.0,5.4,,1006.8,,
2021-02-06 08:00:00,8.2,7.0,92.0,0.2,,40.0,11.2,,1006.7,,
2021-02-06 09:00:00,8.4,7.2,92.0,0.4,,50.0,11.2,,1006.0,,
2021-02-06 10:00:00,8.6,7.2,91.0,0.2,,60.0,11.2,,1005.3,,
2021-02-06 11:00:00,8.7,6.7,87.0,0.2,,50.0,14.8,,1004.9,,
2021-02-06 12:00:00,8.9,6.9,87.0,0.2,,30.0,11.2,,1003.7,,
2021-02-06 13:00:00,8.9,6.9,87.0,0.0,,50.0,11.2,,1002.7,,
2021-02-06 14:00:00,8.7,7.2,90.0,3.0,,50.0,11.2,,1001.8,,
2021-02-06 15:00:00,8.5,7.3,92.0,0.4,,30.0,13.0,,1001.1,,
2021-02-06 16:00:00,8.3,7.2,93.0,4.0,,30.0,13.0,,1000.4,,
2021-02-06 17:00:00,8.1,7.0,93.0,4.0,,20.0,16.6,,999.7,,
2021-02-06 18:00:00,8.2,7.1,93.0,1.7,,20.0,13.0,,999.6,,
2021-02-06 19:00:00,8.1,7.0,93.0,2.0,,10.0,11.2,,999.1,,
2021-02-06 20:00:00,7.9,6.7,92.0,0.6,,10.0,11.2,,998.6,,
2021-02-06 21:00:00,7.6,6.1,90.0,0.7,,360.0,11.2,,998.4,,
2021-02-06 22:00:00,7.6,5.9,89.0,,,350.0,11.2,,998.4,,
2021-02-06 23:00:00,7.7,6.2,90.0,0.2,,340.0,11.2,,998.3,,
2021-02-07 00:00:00,7.5,6.0,90.0,0.4,,350.0,11.2,,998.3,,
2021-02-07 01:00:00,7.2,5.2,87.0,,,360.0,9.4,,998.1,,
2021-02-07 02:00:00,6.8,5.0,88.0,,,350.0,11.2,,998.1,,
2021-02-07 03:00:00,6.6,5.1,90.0,0.1,,360.0,5.4,,997.9,,
2021-02-07 04:00:00,6.4,5.0,91.0,,,290.0,7.6,,997.8,,
2021-02-07 05:00:00,5.4,3.7,89.0,0.2,,280.0,9.4,,998.1,,
2021-02-07 06:00:00,5.1,3.6,90.0,0.0,,270.0,11.2,,997.9,,
2021-02-07 07:00:00,5.2,3.7,90.0,,,260.0,13.0,,997.5,,
2021-02-07 08:00:00,4.6,2.9,89.0,0.2,,320.0,14.8,,997.6,,
2021-02-07 09:00:00,2.8,1.3,90.0,0.5,,10.0,11.2,,998.3,,
2021-02-07 10:00:00,2.5,1.0,90.0,0.4,,360.0,11.2,,998.5,,
2021-02-07 11:00:00,2.1,0.2,87.0,,,340.0,14.8,,998.5,,
2021-02-07 12:00:00,1.4,-0.2,89.0,0.1,,310.0,14.8,,998.3,,
2021-02-07 13:00:00,1.2,-0.9,86.0,,,320.0,18.4,,998.3,,
2021-02-07 14:00:00,1.3,-2.1,78.0,,,330.0,14.8,,998.0,,
2021-02-07 15:00:00,1.7,-1.7,78.0,0.1,,310.0,14.8,,998.2,,
2021-02-07 16:00:00,1.6,-2.2,76.0,,,330.0,14.8,,998.0,,
2021-02-07 17:00:00,1.6,-2.5,74.0,0.0,,320.0,11.2,,998.2,,
2021-02-07 18:00:00,1.3,-3.6,70.0,0.1,,310.0,13.0,,998.4,,
2021-02-07 19:00:00,1.0,-3.8,70.0,0.0,,320.0,14.8,,998.4,,
2021-02-07 20:00:00,0.7,-3.9,71.0,0.0,,330.0,11.2,,998.5,,
2021-02-07 21:00:00,0.3,-4.7,69.0,0.1,,310.0,14.8,,998.6,,
2021-02-07 22:00:00,0.3,-4.3,71.0,0.0,,320.0,7.6,,998.5,,
2021-02-07 23:00:00,0.1,-4.3,72.0,0.0,,340.0,13.0,,998.4,,
2021-02-08 00:00:00,-0.2,-4.6,72.0,0.0,,320.0,13.0,,998.4,,
2021-02-08 01:00:00,-0.1,-4.4,73.0,0.0,,330.0,11.2,,998.2,,
2021-02-08 02:00:00,-0.2,-4.3,74.0,0.0,,320.0,9.4,,998.2,,
2021-02-08 03:00:00,-0.3,-4.4,74.0,0.0,,310.0,11.2,,997.9,,
2021-02-08 04:00:00,-0.3,-4.4,74.0,0.0,,340.0,9.4,,997.9,,
2021-02-08 05:00:00,-0.4,-4.1,76.0,0.0,,350.0,7.6,,998.0,,
2021-02-08 06:00:00,-0.5,-4.2,76.0,0.0,,320.0,9.4,,997.9,,
2021-02-08 07:00:00,-0.4,-4.3,75.0,0.0,,300.0,9.4,,998.1,,
2021-02-08 08:00:00,-0.3,-4.4,74.0,0.0,,350.0,7.6,,998.4,,
2021-02-08 09:00:00,-0.1,-4.0,75.0,0.0,,360.0,7.6,,998.6,,
2021-02-08 10:00:00,-0.1,-4.2,74.0,0.0,,320.0,7.6,,998.7,,
2021-02-08 11:00:00,0.1,-3.8,75.0,0.0,,10.0,9.4,,998.9,,
2021-02-08 12:00:00,0.4,-3.7,74.0,0.0,,10.0,3.6,,998.6,,
2021-02-08 13:00:00,0.3,-3.3,77.0,0.0,,40.0,7.6,,998.7,,
2021-02-08 14:00:00,0.1,-3.1,79.0,0.0,,10.0,9.4,,998.8,,
2021-02-08 15:00:00,-0.1,-3.1,80.0,0.0,,50.0,9.4,,999.2,,
2021-02-08 16:00:00,-0.5,-3.7,79.0,0.0,,50.0,11.2,,999.5,,
2021-02-08 17:00:00,-0.7,-4.4,76.0,0.0,,60.0,9.4,,1000.0,,
2021-02-08 18:00:00,-0.8,-4.7,75.0,0.0,,30.0,11.2,,1000.6,,
2021-02-08 19:00:00,-1.0,-4.9,75.0,0.0,,30.0,13.0,,1001.0,,
2021-02-08 20:00:00,-1.2,-5.1,75.0,0.0,,20.0,11.2,,1001.2,,
2021-02-08 21:00:00,-1.3,-5.2,75.0,0.0,,20.0,11.2,,1001.4,,
2021-02-08 22:00:00,-1.5,-5.2,76.0,0.0,,50.0,9.4,,1001.9,,
2021-02-08 23:00:00,-1.3,-4.6,78.0,0.0,,30.0,9.4,,1002.1,,
2021-02-09 00:00:00,-1.5,-5.0,77.0,0.0,,20.0,9.4,,1002.5,,
2021-02-09 01:00:00,-1.7,-5.7,74.0,0.0,,360.0,9.4,,1002.7,,
2021-02-09 02:00:00,-1.8,-5.5,76.0,0.0,,10.0,9.4,,1003.4,,
2021-02-09 03:00:00,-2.1,-5.8,76.0,0.0,,340.0,11.2,,1003.8,,
2021-02-09 04:00:00,-2.3,-5.9,76.0,0.0,,320.0,5.4,,1004.2,,
2021-02-09 05:00:00,-2.1,-5.6,77.0,0.0,,60.0,5.4,,1003.8,,
2021-02-09 06:00:00,-2.2,-5.5,78.0,0.0,,50.0,7.6,,1003.5,,
2021-02-09 07:00:00,-2.5,-5.8,78.0,0.0,,40.0,9.4,,1003.9,,
2021-02-09 08:00:00,-2.6,-5.4,81.0,0.0,,60.0,9.4,,1004.6,,
2021-02-09 09:00:00,-2.9,-7.2,72.0,0.0,,60.0,5.8,,1005.4,,
2021-02-09 10:00:00,-2.7,-5.7,80.0,0.0,,60.0,11.2,,1005.3,,
2021-02-09 11:00:00,-2.4,-6.7,72.0,0.0,,58.0,9.4,,1005.2,,
2021-02-09 12:00:00,-2.5,-5.5,80.0,0.0,,60.0,13.0,,1005.1,,
2021-02-09 13:00:00,-2.3,-5.3,80.0,0.0,,60.0,14.8,,1004.5,,
2021-02-09 14:00:00,-2.0,-5.1,79.0,0.0,,80.0,13.0,,1003.6,,
2021-02-09 15:00:00,-1.6,-4.9,78.0,0.0,,90.0,16.6,,1003.0,,
2021-02-09 16:00:00,-1.5,-4.7,79.0,0.0,,70.0,13.0,,1003.2,,
2021-02-09 17:00:00,-1.4,-4.4,80.0,0.0,,80.0,13.0,,1002.8,,
2021-02-09 18:00:00,-1.3,-4.3,80.0,0.0,,60.0,18.4,,1002.5,,
2021-02-09 19:00:00,-1.2,-4.4,79.0,0.0,,80.0,18.4,,1002.3,,
2021-02-09 20:00:00,-0.9,-4.4,77.0,0.0,,80.0,14.8,,1001.9,,
2021-02-09 21:00:00,-0.7,-4.6,75.0,0.3,,80.0,18.4,,1001.7,,
2021-02-09 22:00:00,-0.6,-4.0,78.0,,,70.0,18.4,,1001.5,,
2021-02-09 23:00:00,-1.0,-3.0,86.0,0.2,,60.0,18.4,,1001.5,,
2021-02-10 00:00:00,-1.0,-2.6,89.0,0.2,,60.0,14.8,,1001.5,,
2021-02-10 01:00:00,-1.5,-3.1,89.0,0.6,,50.0,16.6,,1001.8,,
2021-02-10 02:00:00,-2.0,-3.9,87.0,0.4,,50.0,14.8,,1002.2,,
2021-02-10 03:00:00,-2.4,-4.9,83.0,0.4,,50.0,18.4,,1002.1,,
2021-02-10 04:00:00,-2.6,-5.2,82.0,,,40.0,16.6,,1002.6,,
2021-02-10 05:00:00,-3.5,-7.1,76.0,0.0,,30.0,20.5,,1003.6,,
2021-02-10 06:00:00,-4.1,-8.2,73.0,0.1,,40.0,20.5,,1004.7,,
2021-02-10 07:00:00,-4.5,-8.8,72.0,0.0,,40.0,18.4,,1005.8,,
2021-02-10 08:00:00,-5.1,-9.4,72.0,0.0,,40.0,18.4,,1007.2,,
2021-02-10 09:00:00,-5.3,-9.7,71.0,0.0,,30.0,20.5,,1008.5,,
2021-02-10 10:00:00,-5.2,-10.5,66.0,0.0,,40.0,24.1,,1009.9,,
2021-02-10 11:00:00,-4.0,-10.4,61.0,0.0,,30.0,18.4,,1010.7,,
2021-02-10 12:00:00,-1.5,-13.6,39.0,0.0,,30.0,18.7,,1011.1,,
2021-02-10 13:00:00,-0.6,-13.8,36.0,0.0,,29.0,18.7,,1011.5,,
2021-02-10 14:00:00,-0.5,-10.4,47.0,0.0,,30.0,18.0,,1012.7,,
2021-02-10 15:00:00,-0.4,-10.6,46.0,0.0,,26.0,17.6,,1013.8,,
2021-02-10 16:00:00,-0.9,-10.3,49.0,0.0,,27.0,16.2,,1014.9,,
2021-02-10 17:00:00,-2.4,-10.4,54.0,0.0,,23.0,13.7,,1016.2,,
2021-02-10 18:00:00,-3.3,-10.6,57.0,0.0,,25.0,14.4,,1017.3,,
2021-02-10 19:00:00,-3.8,-10.0,62.0,0.0,,27.0,14.0,,1018.5,,
2021-02-10 20:00:00,-4.2,-9.6,66.0,0.0,,28.0,13.7,,1019.3,,
2021-02-10 21:00:00,-4.5,-9.3,69.0,0.0,,28.0,13.0,,1020.4,,
2021-02-10 22:00:00,-5.7,-10.3,70.0,0.0,,26.0,11.2,,1021.8,,
2021-02-10 23:00:00,-3.7,-8.4,70.0,0.0,,50.0,13.0,,1022.1,,
2021-02-11 00:00:00,-3.8,-8.1,72.0,0.0,,50.0,13.0,,1022.9,,
2021-02-11 01:00:00,-5.9,-9.6,75.0,0.0,,48.0,9.7,,1023.4,,
2021-02-11 02:00:00,-6.0,-9.9,74.0,0.0,,53.0,10.4,,1023.7,,
2021-02-11 03:00:00,-6.1,-10.0,74.0,0.0,,58.0,10.8,,1024.1,,
2021-02-11 04:00:00,-6.3,-10.0,75.0,0.0,,63.0,11.2,,1024.3,,
2021-02-11 05:00:00,-6.4,-10.1,75.0,0.0,,70.0,10.4,,1024.9,,
2021-02-11 06:00:00,-6.0,-10.2,72.0,0.0,,75.0,11.2,,1025.0,,
2021-02-11 07:00:00,-6.1,-10.3,72.0,0.0,,76.0,12.2,,1025.7,,
2021-02-11 08:00:00,-5.0,-10.2,67.0,0.0,,78.0,13.0,,1026.5,,
2021-02-11 09:00:00,-3.6,-10.2,60.0,0.0,,81.0,16.6,,1025.9,,
2021-02-11 10:00:00,-1.9,-10.2,53.0,0.0,,89.0,19.4,,1025.8,,
2021-02-11 11:00:00,-0.4,-10.6,46.0,0.0,,95.0,20.9,,1025.6,,
2021-02-11 12:00:00,0.7,-11.3,40.0,0.0,,96.0,20.5,,1025.3,,
2021-02-11 13:00:00,1.4,-11.7,37.0,0.0,,93.0,20.5,,1024.7,,
2021-02-11 14:00:00,1.7,-11.8,36.0,0.0,,91.0,21.2,,1025.2,,
2021-02-11 15:00:00,1.4,-12.0,36.0,0.0,,86.0,21.2,,1025.2,,
2021-02-11 16:00:00,0.6,-11.8,39.0,0.0,,87.0,19.8,,1025.1,,
2021-02-11 17:00:00,-0.8,-11.8,43.0,0.0,,88.0,16.6,,1025.3,,
2021-02-11 18:00:00,-1.4,-12.1,44.0,0.0,,86.0,18.0,,1025.8,,
2021-02-11 19:00:00,-1.6,-12.5,43.0,0.0,,87.0,19.8,,1026.1,,
2021-02-11 20:00:00,-1.8,-12.4,44.0,0.0,,92.0,19.8,,1025.8,,
2021-02-11 21:00:00,-2.8,-12.5,47.0,0.0,,94.0,18.0,,1026.2,,
2021-02-11 22:00:00,-3.2,-12.4,49.0,0.0,,92.0,18.0,,1026.0,,
2021-02-11 23:00:00,-4.3,-12.4,53.0,0.0,,86.0,16.9,,1026.5,,
2021-02-12 00:00:00,-4.3,-12.2,54.0,0.0,,84.0,17.6,,1026.3,,
2021-02-12 01:00:00,-4.5,-12.2,55.0,0.0,,82.0,17.6,,1026.1,,
2021-02-12 02:00:00,-4.5,-12.4,54.0,0.0,,83.0,18.0,,1025.9,,
2021-02-12 03:00:00,-4.4,-12.8,52.0,0.0,,83.0,19.1,,1025.4,,
2021-02-12 04:00:00,-4.2,-12.8,51.0,0.0,,85.0,18.7,,1025.3,,
2021-02-12 05:00:00,-4.2,-13.1,50.0,0.0,,81.0,18.4,,1025.4,,
2021-02-12 06:00:00,-4.1,-12.7,51.0,0.0,,76.0,18.7,,1025.3,,
2021-02-12 07:00:00,-4.0,-13.1,49.0,0.0,,74.0,19.8,,1025.3,,
2021-02-12 08:00:00,-3.4,-13.3,46.0,0.0,,74.0,18.7,,1025.6,,
2021-02-12 09:00:00,-2.6,-13.7,42.0,0.0,,72.0,19.8,,1025.7,,
2021-02-12 10:00:00,-1.5,-14.0,38.0,0.0,,73.0,22.7,,1025.6,,
2021-02-12 11:00:00,-0.1,-14.1,34.0,0.0,,70.0,23.4,,1025.3,,
2021-02-12 12:00:00,1.2,-14.4,30.0,0.0,,68.0,23.0,,1025.1,,
2021-02-12 13:00:00,1.9,-14.7,28.0,0.0,,64.0,23.4,,1025.0,,
2021-02-12 14:00:00,2.1,-14.9,27.0,0.0,,61.0,23.8,,1025.0,,
2021-02-12 15:00:00,1.5,-13.8,31.0,0.0,,60.0,21.6,,1025.3,,
2021-02-12 16:00:00,1.1,-13.7,32.0,0.0,,55.0,19.1,,1025.9,,
2021-02-12 17:00:00,-0.1,-13.4,36.0,0.0,,53.0,18.4,,1026.2,,
2021-02-12 18:00:00,-1.6,-13.4,40.0,0.0,,55.0,17.6,,1026.9,,
2021-02-12 19:00:00,-2.3,-13.2,43.0,0.0,,57.0,16.9,,1027.8,,
2021-02-12 20:00:00,-2.7,-13.2,44.0,0.0,,60.0,15.8,,1028.3,,
2021-02-12 21:00:00,-3.2,-13.7,44.0,0.0,,66.0,15.8,,1028.6,,
2021-02-12 22:00:00,-3.6,-13.8,45.0,0.0,,67.0,14.4,,1029.3,,
2021-02-12 23:00:00,-4.4,-13.0,51.0,0.0,,68.0,13.7,,1030.3,,
2021-02-13 00:00:00,-4.9,-13.0,53.0,0.0,,64.0,12.2,,1030.9,,
2021-02-13 01:00:00,-5.2,-13.0,54.0,0.0,,66.0,14.8,,1030.8,,
2021-02-13 02:00:00,-5.2,-13.3,53.0,0.0,,74.0,16.2,,1030.4,,
2021-02-13 03:00:00,-5.4,-13.9,51.0,0.0,,74.0,14.8,,1030.6,,
2021-02-13 04:00:00,-5.5,-14.8,48.0,0.0,,77.0,14.8,,1030.9,,
2021-02-13 05:00:00,-5.7,-15.5,46.0,0.0,,80.0,13.0,,1031.5,,
2021-02-13 06:00:00,-5.9,-15.9,45.0,0.0,,82.0,15.1,,1031.6,,
2021-02-13 07:00:00,-6.1,-16.1,45.0,0.0,,85.0,14.8,,1031.9,,
2021-02-13 08:00:00,-5.1,-16.3,41.0,0.0,,87.0,15.8,,1032.8,,
2021-02-13 09:00:00,-3.8,-17.0,35.0,0.0,,91.0,20.5,,1033.1,,
2021-02-13 10:00:00,-2.9,-12.9,46.0,0.0,,120.0,16.6,,1033.1,,
2021-02-13 11:00:00,-2.1,-12.7,44.0,0.0,,110.0,16.6,,1033.2,,
2021-02-13 12:00:00,-1.1,-13.0,40.0,0.0,,120.0,14.8,,1033.2,,
2021-02-13 13:00:00,-0.2,-12.8,38.0,0.0,,100.0,13.0,,1032.9,,
2021-02-13 14:00:00,-0.1,-12.4,39.0,0.0,,110.0,13.0,,1032.8,,
2021-02-13 15:00:00,0.4,-11.9,39.0,0.0,,130.0,13.0,,1032.8,,
2021-02-13 16:00:00,-0.1,-12.4,39.0,0.0,,130.0,18.4,,1032.9,,
2021-02-13 17:00:00,-0.5,-11.5,43.0,0.0,,130.0,14.8,,1033.3,,
2021-02-13 18:00:00,-0.9,-11.9,43.0,0.0,,130.0,16.6,,1033.7,,
2021-02-13 19:00:00,-1.4,-12.1,44.0,0.0,,130.0,13.0,,1034.3,,
2021-02-13 20:00:00,-1.7,-12.1,45.0,0.0,,130.0,13.0,,1034.6,,
2021-02-13 21:00:00,-1.5,-11.1,48.0,0.0,,130.0,16.6,,1034.1,,
2021-02-13 22:00:00,-1.9,-11.2,49.0,0.0,,130.0,14.8,,1034.3,,
2021-02-13 23:00:00,-2.2,-11.5,49.0,0.0,,140.0,14.8,,1034.5,,
2021-02-14 00:00:00,-2.6,-11.6,50.0,0.0,,130.0,13.0,,1035.4,,
2021-02-14 01:00:00,-2.9,-11.6,51.0,0.0,,130.0,14.8,,1035.3,,
2021-02-14 02:00:00,-3.3,-11.7,52.0,0.0,,130.0,13.0,,1034.7,,
2021-02-14 03:00:00,-3.5,-12.2,51.0,0.0,,130.0,14.8,,1034.4,,
2021-02-14 04:00:00,-3.9,-12.1,53.0,0.0,,130.0,11.2,,1034.0,,
2021-02-14 05:00:00,-4.1,-12.0,54.0,0.0,,140.0,16.6,,1033.2,,
2021-02-14 06:00:00,-4.2,-12.3,53.0,0.0,,140.0,13.0,,1033.7,,
2021-02-14 07:00:00,-4.5,-12.2,55.0,0.0,,130.0,18.4,,1034.1,,
2021-02-14 08:00:00,-4.4,-12.3,54.0,0.0,,140.0,18.4,,1034.2,,
2021-02-14 09:00:00,-3.2,-12.1,50.0,0.0,,140.0,20.5,,1034.2,,
2021-02-14 10:00:00,-1.7,-11.5,47.0,0.0,,160.0,14.8,,1033.8,,
2021-02-14 11:00:00,-1.1,-10.2,50.0,0.0,,140.0,13.0,,1033.5,,
2021-02-14 12:00:00,0.7,-8.5,50.0,0.0,,150.0,18.4,,1032.8,,
2021-02-14 13:00:00,0.8,-8.4,50.0,0.0,,150.0,18.4,,1032.0,,
2021-02-14 14:00:00,1.3,-8.5,48.0,0.0,,150.0,16.6,,1031.7,,
2021-02-14 15:00:00,1.3,-7.7,51.0,0.0,,140.0,16.6,,1031.3,,
2021-02-14 16:00:00,1.4,-7.1,53.0,0.0,,150.0,14.8,,1030.7,,
2021-02-14 17:00:00,1.3,-6.5,56.0,0.0,,150.0,13.0,,1030.7,,
2021-02-14 18:00:00,1.3,-5.8,59.0,0.0,,140.0,13.0,,1029.8,,
2021-02-14 19:00:00,1.6,-5.3,60.0,0.0,,150.0,18.4,,1029.0,,
2021-02-14 20:00:00,1.6,-5.1,61.0,0.0,,160.0,16.6,,1028.8,,
2021-02-14 21:00:00,1.3,-5.0,63.0,0.0,,160.0,11.2,,1029.2,,
2021-02-14 22:00:00,1.6,-4.7,63.0,0.0,,150.0,13.0,,1028.6,,
2021-02-14 23:00:00,1.5,-4.6,64.0,0.0,,160.0,13.0,,1028.5,,
2021-02-15 00:00:00,1.7,-4.4,64.0,0.0,,180.0,11.2,,1028.2,,
2021-02-15 01:00:00,2.1,-4.0,64.0,0.0,,190.0,18.4,,1027.8,,
2021-02-15 02:00:00,2.4,-3.3,66.0,,,180.0,9.4,,1027.9,,
2021-02-15 03:00:00,2.5,-2.0,72.0,0.7,,180.0,14.8,,1027.3,,
2021-02-15 04:00:00,2.7,-1.3,75.0,,,180.0,11.2,,1027.0,,
2021-02-15 05:00:00,3.0,-0.5,78.0,,,170.0,13.0,,1026.6,,
2021-02-15 06:00:00,2.9,0.1,82.0,0.1,,170.0,11.2,,1026.3,,
2021-02-15 07:00:00,3.4,-0.1,78.0,0.0,,170.0,16.6,,1026.0,,
2021-02-15 08:00:00,3.7,0.0,77.0,0.0,,190.0,13.0,,1026.6,,
2021-02-15 09:00:00,4.4,0.2,74.0,0.1,,200.0,5.4,,1026.8,,
2021-02-15 10:00:00,5.7,0.5,69.0,0.0,,190.0,11.2,,1026.5,,
2021-02-15 11:00:00,6.7,0.8,66.0,0.0,,220.0,14.8,,1026.6,,
2021-02-15 12:00:00,7.5,1.1,64.0,0.2,,230.0,18.4,,1026.3,,
2021-02-15 13:00:00,7.7,1.3,64.0,0.0,,210.0,14.8,,1025.6,,
2021-02-15 14:00:00,8.5,2.5,66.0,0.0,,210.0,14.8,,1025.7,,
2021-02-15 15:00:00,8.2,3.5,72.0,0.0,,210.0,13.0,,1025.5,,
2021-02-15 16:00:00,8.9,3.3,68.0,0.0,,210.0,14.8,,1025.0,,
2021-02-15 17:00:00,8.9,3.5,69.0,0.0,,200.0,9.4,,1025.1,,
2021-02-15 18:00:00,8.9,3.7,70.0,0.0,,190.0,7.6,,1024.9,,
2021-02-15 19:00:00,9.0,3.8,70.0,0.0,,190.0,9.4,,1024.9,,
2021-02-15 20:00:00,8.2,5.0,80.0,0.2,,170.0,11.2,,1024.6,,
2021-02-15 21:00:00,8.5,4.5,76.0,0.2,,180.0,13.0,,1024.4,,
2021-02-15 22:00:00,8.0,4.2,77.0,0.0,,170.0,9.4,,1024.4,,
2021-02-15 23:00:00,8.5,4.1,74.0,0.0,,200.0,13.0,,1023.7,,
2021-02-16 00:00:00,8.6,4.2,74.0,0.0,,200.0,11.2,,1023.4,,
2021-02-16 01:00:00,8.5,4.1,74.0,0.0,,190.0,9.4,,1023.0,,
2021-02-16 02:00:00,7.6,3.5,75.0,0.0,,190.0,5.4,,1022.4,,
2021-02-16 03:00:00,6.9,3.5,79.0,0.0,,190.0,11.2,,1021.5,,
2021-02-16 04:00:00,7.2,3.3,76.0,0.0,,180.0,11.2,,1020.6,,
2021-02-16 05:00:00,6.6,3.0,78.0,0.0,,190.0,11.2,,1020.1,,
2021-02-16 06:00:00,6.4,2.7,77.0,0.0,,190.0,16.6,,1019.3,,
2021-02-16 07:00:00,6.3,2.4,76.0,0.0,,190.0,14.8,,1018.8,,
2021-02-16 08:00:00,6.3,2.0,74.0,0.0,,200.0,13.0,,1018.8,,
2021-02-16 09:00:00,7.2,2.3,71.0,0.0,,190.0,14.8,,1018.3,,
2021-02-16 10:00:00,9.0,3.0,66.0,0.0,,200.0,11.2,,1017.5,,
2021-02-16 11:00:00,9.8,3.5,65.0,0.0,,200.0,13.0,,1016.5,,
2021-02-16 12:00:00,10.2,4.3,67.0,0.0,,210.0,16.6,,1016.2,,
2021-02-16 13:00:00,11.5,5.1,65.0,0.0,,220.0,11.2,,1015.9,,
2021-02-16 14:00:00,11.8,5.7,66.0,0.0,,190.0,13.0,,1015.1,,
2021-02-16 15:00:00,11.7,6.2,69.0,0.0,,210.0,16.6,,1014.5,,
2021-02-16 16:00:00,11.4,6.7,73.0,,,210.0,16.6,,1014.2,,
2021-02-16 17:00:00,10.8,7.5,80.0,0.7,,230.0,20.5,,1014.8,,
2021-02-16 18:00:00,10.2,7.6,84.0,0.5,,240.0,13.0,,1015.7,,
2021-02-16 19:00:00,9.6,6.9,83.0,,,240.0,13.0,,1016.7,,
2021-02-16 20:00:00,9.0,6.4,84.0,0.0,,240.0,13.0,,1016.8,,
2021-02-16 21:00:00,8.5,6.3,86.0,0.0,,220.0,13.0,,1017.5,,
2021-02-16 22:00:00,8.5,6.1,85.0,0.0,,230.0,14.8,,1018.0,,
2021-02-16 23:00:00,8.4,6.0,85.0,0.0,,220.0,18.4,,1018.2,,
2021-02-17 00:00:00,8.2,5.8,85.0,0.0,,220.0,18.4,,1018.9,,
2021-02-17 01:00:00,8.4,6.2,86.0,0.0,,220.0,14.8,,1019.2,,
